id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7384926,Superior Apartment,38684761,Maggie,,Ward 84,-34.09339,18.87738,Entire home/apt,1604,1,0,,,4,237
7387118,Majestic Views from This Chic Apt on Trendy Hip Kloof Street,21400342,Alex,,Ward 115,-33.93225,18.40887,Entire home/apt,1495,2,167,2019-02-08,4.12,5,298
7394235,COTTAGE :Short term rental for cottage.,31607582,Anja,,Ward 15,-34.0652,18.84725,Entire home/apt,302,10,4,2017-10-23,0.11,2,365
7394566,"Home from home: Interns,  postgrad",38742959,Naomi,,Ward 59,-33.9803,18.45981,Private room,261,4,17,2018-12-15,0.41,2,292
7396913,Home from Home for interns and postgrads Room 2,38742959,Naomi,,Ward 59,-33.98247,18.46092,Private room,178,5,13,2019-02-03,0.32,2,327
7405264,Bay View Icon Camps Bay,11990342,Bruce,,Ward 54,-33.95709,18.38153,Entire home/apt,1604,4,89,2019-01-30,2.11,2,303
7407081,"Blouberg B&B Room No.5, with en-suite bathroom",38812252,Edward,,Ward 107,-33.81538,18.4846,Private room,1001,2,0,,,4,364
7407099,"Blouberg B&B Room No. 4, with en-suite bathroom",38812252,Edward,,Ward 107,-33.8158,18.48624,Private room,1001,2,0,,,4,364
7407121,"Blouberg B&B Room No.2, with en-suite bathroom",38812252,Edward,,Ward 107,-33.81702,18.48621,Private room,1001,2,0,,,4,358
7410801,"Camps Bay, Atlantic Ocean Home",36310997,James & Michele,,Ward 54,-33.95357,18.37925,Entire home/apt,5375,3,14,2018-01-06,0.36,1,327
